Incident ID,Incident Date,State,City Or County,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,County,FIPS,Population_per_state_2023,Population_per_county_2023
2511014,2023-01-24,Arizona,San Tan Valley,J O Combs Middle School,0,0,0,0,1,PINAL,04021,7431344,484239.0
2509896,2023-01-23,District of Columbia,Washington,Maya Angelou Public Charter School,0,0,0,0,1,DISTRICT OF COLUMBIA,11001,678972,678972.0
2510564,2023-01-23,Georgia,Augusta,Performance Learning Center,0,0,0,0,1,RICHMOND,13245,11029227,205414.0
2509254,2023-01-23,Iowa,Des Moines,Starts Right Here,2,1,0,0,2,POLK,19153,3207004,505255.0
2510387,2023-01-23,South Carolina,North Charleston,Lowcountry Acceleration Academy,0,0,0,0,1,CHARLESTON,45019,5373555,424367.0
2509999,2023-01-23,Kentucky,Louisville,Eastern High School,0,0,0,0,1,JEFFERSON,21111,4526154,772144.0
2509990,2023-01-23,Texas,Corsicana,Corsicana High School,0,0,0,0,4,NAVARRO,48349,30503301,55635.0
2511054,2023-01-21,Texas,Houston,Lamar High School,0,0,0,0,1,HARRIS,48201,30503301,4835125.0
2509898,2023-01-20,Ohio,London,London High School,0,0,0,0,0,MADISON,39097,11785935,44602.0
2506967,2023-01-20,Texas,Arlington,James Bowie High School,0,0,0,0,2,TARRANT,48439,30503301,2182947.0
2506958,2023-01-20,Georgia,Covington,Alcovy High School,0,0,0,0,1,NEWTON,13217,11029227,120135.0
2506919,2023-01-20,Virginia,Glen Allen,Holman Middle School,0,0,0,0,1,HENRICO,51087,8715698,334760.0
2506942,2023-01-20,Minnesota,Saint Paul,Washington Technology Magnet School,0,1,0,0,1,RAMSEY,27123,5737915,536075.0
2508146,2023-01-20,North Carolina,Statesville,Statesville High School,0,0,0,0,1,IREDELL,37097,10835491,199710.0
2507136,2023-01-20,Ohio,Salem,Salem Senior High School,0,0,0,0,1,COLUMBIANA,39029,11785935,100182.0
2506265,2023-01-19,New York,Bronx,Academy for Personal Leadership and Excellence,0,0,0,0,1,BRONX,36005,19571216,1356476.0
2506113,2023-01-19,West Virginia,Lindside,Monroe County Technical Center,0,0,0,0,1,MONROE,54063,1770071,12382.0
2506753,2023-01-19,New York,Brooklyn,Eagle Academy for Young Men,0,1,0,0,1,KINGS,36047,19571216,2561225.0
2506658,2023-01-19,Florida,Royal Palm Beach,Royal Palm Beach Community High School,0,0,0,0,1,PALM BEACH,12099,22610726,1533801.0
2506603,2023-01-19,Arizona,Buckeye,Verrado High School,0,0,0,0,1,MARICOPA,04013,7431344,4585871.0
2506609,2023-01-19,Arizona,Casa Grande,Casa Grande Union High School,0,0,0,0,1,PINAL,04021,7431344,484239.0
2512958,2023-01-19,Washington,Lacey,River Ridge High School,0,0,0,0,1,THURSTON,53067,7812880,299003.0
2507748,2023-01-19,Arkansas,Little Rock,Wilbur D. Mills University Studies High School,0,0,0,0,0,PULASKI,05119,3067732,400009.0
2506456,2023-01-18,Florida,Tampa,Howard W Blake High School,0,0,0,0,1,HILLSBOROUGH,12057,22610726,1535564.0
2506074,2023-01-18,Tennessee,Cleveland,Cleveland Middle School,0,0,0,0,1,BRADLEY,47011,7126489,111579.0
2505498,2023-01-18,Texas,Waco,Waco High School,0,0,0,0,1,MCLENNAN,48309,30503301,268583.0
2505269,2023-01-18,Michigan,Grand Rapids,Burton Elementary and Middle Shool,0,0,0,0,1,KENT,26081,10037261,661354.0
2505582,2023-01-18,Tennessee,Nashville,East Nashville Magnet High School,0,0,0,0,0,DAVIDSON,47037,7126489,712334.0
2505578,2023-01-18,Tennessee,Whites Creek,Whites Creek High School,0,0,0,0,1,DAVIDSON,47037,7126489,712334.0
2505770,2023-01-18,Alabama,Huntsville,Mae Jemison High School,0,0,0,0,0,MADISON,01089,5108468,412600.0
2505768,2023-01-18,Alabama,Huntsville,Lee/New Century Technology High School,0,0,0,0,0,MADISON,01089,5108468,412600.0
2511701,2023-01-18,Texas,Jefferson,Jefferson High School,0,0,0,0,1,MARION,48315,30503301,9571.0
2522012,2023-01-17,Alabama,Mobile,B.C. Raines High School,0,0,0,0,1,MOBILE,01097,5108468,411640.0
2505302,2023-01-17,Minnesota,Saint Paul,Harding High School,0,0,0,0,1,RAMSEY,27123,5737915,536075.0
2511214,2023-01-17,Florida,Fort Lauderdale (Lauderdale Lakes),Central Charter School,0,0,0,0,1,BROWARD,12011,22610726,1962531.0
2505009,2023-01-17,Nevada,Yerington,Yerington High School,0,0,0,0,1,LYON,32019,3194176,62583.0
2504792,2023-01-17,Oklahoma,Oklahoma City (Del City),Del City High School Field House,0,1,0,0,1,OKLAHOMA,40109,4053824,808866.0
2501950,2023-01-13,Kentucky,Murray,Calloway County High School,0,0,0,0,0,CALLOWAY,21035,4526154,38280.0
2502349,2023-01-13,North Carolina,Kernersville,Robert B Glenn High School,0,0,0,0,0,FORSYTH,37067,10835491,392921.0
2502655,2023-01-13,Florida,Fort Walton Beach,Fort Walton Beach High School,0,0,0,0,1,OKALOOSA,12091,22610726,218464.0
2501286,2023-01-12,Louisiana,New Orleans,KIPP Believe,0,0,0,0,0,ORLEANS,22071,4573749,364136.0
2501098,2023-01-12,Nebraska,Omaha,North High School,0,0,0,0,1,DOUGLAS,31055,1978379,589540.0
2502314,2023-01-12,Florida,Gibsonton,East Bay High School,0,0,0,0,0,HILLSBOROUGH,12057,22610726,1535564.0
2501460,2023-01-12,Indiana,Indianapolis,Decatur Middle School,0,0,0,0,0,MARION,18097,6862199,968460.0
2501122,2023-01-11,Ohio,Columbus,East High School,0,0,0,0,1,FRANKLIN,39049,11785935,1326063.0
2526948,2023-01-11,Texas,Rising Star,Rising Star Elementary School,0,0,0,0,0,EASTLAND,48133,30503301,18037.0
2500354,2023-01-11,Florida,Tallahassee,Leon High School,0,0,0,0,1,LEON,12073,22610726,296913.0
2500964,2023-01-11,California,Vista,Alta Vista High School,0,0,0,0,1,SAN DIEGO,06073,38965193,3269973.0
2500323,2023-01-11,Texas,Palestine,Palestine Middle School,0,0,0,0,1,ANDERSON,48001,30503301,57736.0
2502310,2023-01-11,Florida,Gibsonton,East Bay High School,0,0,0,0,0,HILLSBOROUGH,12057,22610726,1535564.0
2501461,2023-01-11,Indiana,Indianapolis,Franklin Central Junior High,0,0,0,0,1,MARION,18097,6862199,968460.0
2500814,2023-01-11,Missouri,Saint Louis,Oakville High School,0,0,0,0,1,SAINT LOUIS CITY,29510,6196156,281754.0
2500542,2023-01-10,Kentucky,Stanford,Stanford Elementary School,0,1,0,0,0,LINCOLN,21137,4526154,24776.0
2500319,2023-01-10,New Mexico,Albuquerque,West Mesa High School,0,0,0,0,1,BERNALILLO,35001,2114371,671586.0
2500217,2023-01-10,Michigan,Pinconning,Pinconning High School,0,0,0,0,1,BAY,26017,10037261,102500.0
2499699,2023-01-10,Delaware,New Castle,William Penn High School,0,0,0,0,1,NEW CASTLE,10003,1031890,578592.0
2500103,2023-01-10,North Carolina,Farmville,Farmville Central High School,0,0,0,0,1,PITT,37147,10835491,175119.0
2506914,2023-01-09,Texas,Manor,Manor High School,0,0,0,0,1,TRAVIS,48453,30503301,1334961.0
2497956,2023-01-07,Oregon,Portland,Franklin High School,0,1,0,0,0,MULTNOMAH,41051,4233358,789698.0
2497541,2023-01-06,Florida,Apopka,Wekiva High School,0,1,0,0,0,ORANGE,12095,22610726,1471416.0
2497580,2023-01-06,Michigan,Oak Park,Oak Park High School,0,1,0,0,1,OAKLAND,26125,10037261,1270426.0
2498914,2023-01-06,Missouri,Saint Louis,Lift for Life Academy,0,0,0,0,1,SAINT LOUIS CITY,29510,6196156,281754.0
2496849,2023-01-06,Virginia,Newport News,Richneck Elementary School,0,1,0,0,1,NEWPORT NEWS CITY,51700,8715698,183118.0
2496762,2023-01-06,North Carolina,Lumberton,Lumberton High School,0,0,0,0,0,ROBESON,37155,10835491,117365.0
2502555,2023-01-06,Arkansas,Paragould,Greene County Tech Junior High School,0,0,0,0,0,GREENE,05055,3067732,46743.0
2497221,2023-01-06,Kentucky,Louisville,Seneca High School,0,0,0,0,0,JEFFERSON,21111,4526154,772144.0
2498457,2023-01-05,Texas,Wylie,Wylie High School,0,0,0,0,0,COLLIN,48085,30503301,1195359.0
2496389,2023-01-05,South Carolina,North Charleston,Liberty Hill Academy,0,0,0,0,1,CHARLESTON,45019,5373555,424367.0
2497734,2023-01-05,Florida,Lakeland,Lakeland Highlands Middle School,0,0,0,0,1,POLK,12105,22610726,818330.0
2496145,2023-01-05,Alabama,Huntsville,Lee/New Century High School,0,0,0,0,1,MADISON,01089,5108468,412600.0
2496143,2023-01-05,North Carolina,Jamestown,Ragsdale High School,0,0,0,0,1,GUILFORD,37081,10835491,549866.0
2496342,2023-01-05,Maryland,Fort George G Meade (Fort Meade),MacArthur Middle School,0,0,0,0,0,ANNE ARUNDEL,24003,6180253,594582.0
2497266,2023-01-05,Ohio,Columbus,Beechcroft High School,0,0,0,0,1,FRANKLIN,39049,11785935,1326063.0
2496290,2023-01-04,Virginia,Woodbridge,Freedom High School,0,0,0,0,1,PRINCE WILLIAM,51153,8715698,489640.0
2496218,2023-01-04,Wisconsin,Sheboygan,Etude Elementary School,0,0,0,0,1,SHEBOYGAN,55117,5910955,117752.0
2495296,2023-01-04,New Mexico,Roswell,Roswell High School,0,0,0,0,1,CHAVES,35005,2114371,63561.0
2496605,2023-01-04,Arkansas,Jonesboro,The Academies at Jonesboro High School,0,0,0,0,1,CRAIGHEAD,05031,3067732,113993.0
2494569,2023-01-03,New York,Corona (Queens),Cardozo High School,0,0,0,0,1,QUEENS,36081,19571216,2252196.0
2486543,2022-12-21,Massachusetts,Lawrence,Lawrence High School,0,0,0,0,1,ESSEX,25009,7001399,810089.0
2486674,2022-12-21,Tennessee,Nashville,Lipscomb Academy,0,0,0,0,0,DAVIDSON,47037,7126489,712334.0
2486095,2022-12-21,Michigan,Waterford (Waterford Township),John D. Pierce Middle School,0,0,0,0,1,OAKLAND,26125,10037261,1270426.0
2487104,2022-12-20,North Carolina,Goldsboro,Eastern Wayne High School,0,0,0,0,0,WAYNE,37191,10835491,118686.0
2484920,2022-12-20,Pennsylvania,Philadelphia,Farrell Elementary,0,0,0,0,1,PHILADELPHIA,42101,12961683,1550542.0
2484669,2022-12-19,Texas,Irving,Nimitz High School,0,0,0,0,2,DALLAS,48113,30503301,2606358.0
2483656,2022-12-16,New Jersey,Paterson,JFK High School,0,0,0,0,3,PASSAIC,34031,9290841,513395.0
2483232,2022-12-16,Georgia,Hinesville,Lyman Hall Elementary School,0,0,0,0,0,LIBERTY,13179,11029227,69210.0
2482288,2022-12-16,Illinois,Chicago,Benito Juarez High School,2,2,0,0,1,COOK,17031,12549689,5087072.0
2505901,2022-12-16,Texas,Hamshire,Hamshire-Fannett High School,0,0,0,0,1,JEFFERSON,48245,30503301,251496.0
2482912,2022-12-16,Ohio,Elyria,Elyria High School,0,0,0,0,1,LORAIN,39093,11785935,317910.0
2484567,2022-12-16,South Carolina,Abbeville,Abbeville High School,0,0,0,0,1,ABBEVILLE,45001,5373555,24434.0
2482280,2022-12-15,South Carolina,Roebuck,Dorman High School,0,0,0,0,1,SPARTANBURG,45083,5373555,356698.0
2482163,2022-12-15,Georgia,Warner Robins,Northside High School,0,0,0,0,0,HOUSTON,13153,11029227,171974.0
2494762,2022-12-15,Missouri,Keytesville,Keytesville School,0,0,0,0,1,CHARITON,29041,6196156,7399.0
2482725,2022-12-14,Florida,Saint Petersburg,MycroSchool Pinellas Charter School,0,0,0,0,1,PINELLAS,12103,22610726,961596.0
2481019,2022-12-14,Mississippi,Pascagoula,Colmer Middle School,0,0,0,0,0,JACKSON,28059,2939690,146389.0
2481016,2022-12-14,West Virginia,Beckley,Woodrow Wilson High School,0,0,0,0,1,RALEIGH,54081,1770071,72356.0
2480974,2022-12-14,New Mexico,Albuquerque,West Mesa High School,0,0,0,0,1,BERNALILLO,35001,2114371,671586.0
2481582,2022-12-14,Illinois,Chicago,Mary E. Courtenay Language Arts Center,0,0,0,0,1,COOK,17031,12549689,5087072.0
2481409,2022-12-14,Florida,Miami (North Miami),William J. Bryan Elementary,0,0,0,0,1,MIAMI-DADE,12086,22610726,2686867.0
2481403,2022-12-14,South Carolina,Mount Pleasant,Wando High School,0,0,0,0,0,CHARLESTON,45019,5373555,424367.0
2481991,2022-12-14,Ohio,Columbus,Linden-McKinley STEM Academy,0,0,0,0,1,FRANKLIN,39049,11785935,1326063.0
2480341,2022-12-13,Indiana,Indianapolis,Decatur Central High School,0,0,0,0,1,MARION,18097,6862199,968460.0
2480188,2022-12-13,Texas,Schertz,Schertz Elementary School,0,0,0,0,0,GUADALUPE,48187,30503301,188454.0
2481643,2022-12-13,Oklahoma,Tulsa,Nathan Hale High School,0,0,0,0,1,TULSA,40143,4053824,682868.0
2484181,2022-12-13,North Carolina,Dudley,Southern Wayne High School,0,0,0,0,0,WAYNE,37191,10835491,118686.0
2483200,2022-12-13,Texas,Haltom City,Haltom High School,0,0,0,0,1,TARRANT,48439,30503301,2182947.0
2481401,2022-12-13,Texas,Midland,Midland High School,0,0,0,0,1,MIDLAND,48329,30503301,177108.0
2481390,2022-12-13,South Carolina,Hollywood,Baptist Hill Middle School + High School,0,0,0,0,1,CHARLESTON,45019,5373555,424367.0
2481787,2022-12-12,Texas,Fort Worth,William Monning Middle School,0,0,0,0,0,TARRANT,48439,30503301,2182947.0
2479465,2022-12-12,Louisiana,New Iberia,New Iberia Senior High School,0,0,0,0,1,IBERIA,22045,4573749,67659.0
2479782,2022-12-12,Oregon,Portland,Cleveland High School,0,1,0,0,0,MULTNOMAH,41051,4233358,789698.0
2479544,2022-12-12,Tennessee,Chattanooga,Brainerd High School,0,0,0,0,1,HAMILTON,47065,7126489,379864.0
2480195,2022-12-09,Virginia,Hampton,Bethel High School,0,0,0,0,0,HAMPTON CITY,51650,8715698,137098.0
2478221,2022-12-09,Ohio,Akron,Firestone Community Learning Center,0,0,0,0,1,SUMMIT,39153,11785935,535733.0
2477594,2022-12-09,South Carolina,Lancaster,Buford High School,0,0,0,0,0,LANCASTER,45057,5373555,108215.0
2478715,2022-12-09,Florida,Lake Mary,Greenwood Lakes Middle School,0,0,0,0,1,SEMINOLE,12117,22610726,484271.0
2478141,2022-12-09,Florida,Fort Lauderdale,William Dandy Middle School,0,0,0,0,1,BROWARD,12011,22610726,1962531.0
2478038,2022-12-09,Ohio,Dayton,Meadowdale High School,0,0,0,0,0,MONTGOMERY,39113,11785935,533796.0
2478022,2022-12-09,Ohio,Hilliard,,0,0,0,0,1,FRANKLIN,39049,11785935,1326063.0
2477317,2022-12-08,South Carolina,Summerville,Summerville High School,0,0,0,0,1,DORCHESTER,45035,5373555,169833.0
2476721,2022-12-08,North Carolina,Fuquay Varina,Fuquay-Varina Middle School,0,0,0,0,1,WAKE,37183,10835491,1190275.0
2477227,2022-12-08,Ohio,Ashville,Walnut Elementary School,0,0,0,0,0,PICKAWAY,39129,11785935,61086.0
2477713,2022-12-08,North Carolina,Charlotte,Palisades Park Elementary School,0,0,0,0,0,MECKLENBURG,37119,10835491,1163701.0
2476885,2022-12-08,Indiana,Ellettsville,Edgewood Junior High School,0,0,0,0,1,MONROE,18105,6862199,139342.0
2477556,2022-12-08,Florida,Saint Petersburg,Gibbs High School,0,0,0,0,1,PINELLAS,12103,22610726,961596.0
2476687,2022-12-08,Maryland,District Heights,Suitland High School,0,1,0,0,1,PRINCE GEORGES,24033,6180253,947430.0
2475818,2022-12-07,Missouri,Saint Louis,Confluence Preparatory Academy,0,0,0,1,1,SAINT LOUIS CITY,29510,6196156,281754.0
2476268,2022-12-07,Ohio,Columbus,Linden McKinley STEM Academy,0,0,0,0,1,FRANKLIN,39049,11785935,1326063.0
2476251,2022-12-07,Texas,San Angelo,Lonestar Middle School,0,0,0,0,1,TOM GREEN,48451,30503301,119057.0
2476712,2022-12-07,Virginia,Yorktown,Tabb Middle School,0,0,0,0,1,YORK,51199,8715698,70952.0
2481394,2022-12-07,Ohio,Columbus,Hilltonia Middle School,0,0,0,0,1,FRANKLIN,39049,11785935,1326063.0
2475643,2022-12-06,Ohio,Tiffin,Old Fort High School,0,0,0,0,1,SENECA,39147,11785935,54527.0
2476333,2022-12-06,North Carolina,Laurinburg,Scotland High School,0,0,0,0,1,SCOTLAND,37165,10835491,34376.0
2477106,2022-12-06,Nebraska,Bennington,Bennington High School,0,0,0,0,1,DOUGLAS,31055,1978379,589540.0
2475374,2022-12-06,Iowa,Des Moines,Brody Middle School,0,0,0,0,1,POLK,19153,3207004,505255.0
2476051,2022-12-06,Florida,Tampa,Gaither High School,0,0,0,0,1,HILLSBOROUGH,12057,22610726,1535564.0
2476041,2022-12-06,Wyoming,Casper,Natrona County High School,0,0,0,0,1,NATRONA,56025,584057,79941.0
2475302,2022-12-06,Maryland,Capitol Heights,Central High School,0,0,0,0,1,PRINCE GEORGES,24033,6180253,947430.0
2476725,2022-12-06,Mississippi,Waynesboro,Wayne County High School,0,0,0,0,1,WAYNE,28153,2939690,19703.0
2475979,2022-12-06,Florida,Panama City,Bay High School,0,0,0,0,1,BAY,12005,22610726,190769.0
2476264,2022-12-06,Tennessee,Millington,Millington High School,0,0,0,0,1,SHELBY,47157,7126489,910042.0
2481113,2022-12-05,Tennessee,Memphis,Booker T. Washington High School,0,0,0,0,1,SHELBY,47157,7126489,910042.0
2475095,2022-12-05,South Carolina,North Charleston,W.B. Goodwin Elementary School,0,0,0,0,1,CHARLESTON,45019,5373555,424367.0
2474629,2022-12-05,Ohio,Akron,Litchfield Community Learning Center,0,0,0,0,0,SUMMIT,39153,11785935,535733.0
2476706,2022-12-05,New Mexico,Clovis,Clovis High School,0,0,0,0,2,CURRY,35009,2114371,47222.0
2474827,2022-12-05,Tennessee,Memphis,Freedom Preparatory High School,0,1,0,0,1,SHELBY,47157,7126489,910042.0
2475052,2022-12-05,Texas,Galveston,Ball High School,0,0,0,0,0,GALVESTON,48167,30503301,361744.0
2473513,2022-12-03,Illinois,Oak Lawn,Harold L. Richards High School,0,0,0,0,1,COOK,17031,12549689,5087072.0
2475671,2022-12-02,South Carolina,Lexington,River Bluff High School,0,0,0,0,1,LEXINGTON,45063,5373555,309528.0
2475618,2022-12-02,Georgia,Flowery Branch,Cherokee Bluff High School,0,0,0,0,0,HALL,13139,11029227,217267.0
2473042,2022-12-02,North Carolina,Jacksonville,White Oak High School,0,0,0,0,1,ONSLOW,37133,10835491,213676.0
2476693,2022-12-02,Indiana,Indianapolis,Ben Davis High School,0,0,0,0,1,MARION,18097,6862199,968460.0
2472678,2022-12-02,Delaware,Wilmington (Newport),,0,0,1,0,0,NEW CASTLE,10003,1031890,578592.0
2473382,2022-12-02,New Jersey,Newark,Weequahic High School,0,0,0,0,1,ESSEX,34013,9290841,851117.0
2472360,2022-12-01,Michigan,Ecorse,Ecorse High School,0,0,0,0,1,WAYNE,26163,10037261,1751169.0
2472272,2022-12-01,Maryland,Baltimore,Carver Vocational-Technical High School,0,0,0,0,1,BALTIMORE CITY,24510,6180253,565239.0
2473598,2022-12-01,Colorado,Brighton,Prairie View High School,0,0,0,0,3,ADAMS,08001,5877610,533365.0
2471999,2022-12-01,Arizona,Tempe,Arizona State University,0,0,0,0,1,MARICOPA,04013,7431344,4585871.0
2472995,2022-12-01,North Carolina,Asheville,Clyde A. Erwin High School,0,0,0,0,1,BUNCOMBE,37021,10835491,275901.0
2474329,2022-11-30,Mississippi,Wiggins,Stone High School,0,0,0,0,1,STONE,28131,2939690,18756.0
2471506,2022-11-30,Florida,Vero Beach,Vero Beach High School,0,0,0,0,1,INDIAN RIVER,12061,22610726,169795.0
2472091,2022-11-30,Ohio,Hamilton,Hamilton High School,0,0,0,0,1,BUTLER,39017,11785935,393043.0
2471637,2022-11-30,California,Mariposa,First Baptist Church of Mariposa,0,0,1,0,0,MARIPOSA,06043,38965193,16919.0
2470871,2022-11-29,Virginia,Henrico (Highland Springs),Highland Springs High School,0,0,0,0,2,HENRICO,51087,8715698,334760.0
2473782,2022-11-29,Texas,Houston,Mission West Elementary School,0,0,0,0,0,HARRIS,48201,30503301,4835125.0
2470586,2022-11-29,Tennessee,Nashville,Hillwood High School,0,0,0,0,1,DAVIDSON,47037,7126489,712334.0
2475498,2022-11-29,California,Atherton,Menlo-Atherton High School,0,0,0,0,1,SAN MATEO,06081,38965193,726353.0
2472060,2022-11-29,Colorado,Delta,Lincoln Elementary School,0,0,0,0,0,DELTA,08029,5877610,31746.0
2470398,2022-11-29,Illinois,East Saint Louis,East St Louis Senior High School,0,0,0,0,1,SAINT CLAIR,17163,12549689,251018.0
2470847,2022-11-28,North Carolina,Rocky Point,Pender Innovative Learning Academy,0,0,0,0,0,PENDER,37141,10835491,68521.0
2469644,2022-11-28,Maryland,Upper Marlboro,Frederick Douglass High School,0,0,0,0,1,PRINCE GEORGES,24033,6180253,947430.0
2469626,2022-11-28,Iowa,Ankeny,Northview Middle School,0,0,0,0,1,POLK,19153,3207004,505255.0
2469354,2022-11-27,Florida,Tallahassee,"Florida A&M University / Hansel Tookes, Sr., Student Recreation Center",1,4,0,0,2,LEON,12073,22610726,296913.0
2468829,2022-11-27,Texas,Port Arthur,Memorial High School,0,0,0,0,1,JEFFERSON,48245,30503301,251496.0
2466537,2022-11-23,Louisiana,New Orleans,SUNO,0,1,0,0,0,ORLEANS,22071,4573749,364136.0
2467079,2022-11-23,Utah,Salt Lake City,Ensign College,0,0,0,0,1,SALT LAKE,49035,3417734,1185813.0
2467004,2022-11-23,Alaska,Anchorage,West High School,0,0,0,0,2,ANCHORAGE,02020,733406,286075.0
2465335,2022-11-22,Kansas,Derby,Stone Creek Elementary,0,0,0,0,1,SEDGWICK,20173,2940546,528469.0
2464818,2022-11-21,South Carolina,Dillon,Dillon High School,0,0,0,0,1,DILLON,45033,5373555,27698.0
2464804,2022-11-21,South Carolina,Walterboro,Colleton County High School,0,0,0,0,3,COLLETON,45029,5373555,38874.0
2464790,2022-11-21,Tennessee,Nashville,Hunters Lane High School,0,0,0,0,1,DAVIDSON,47037,7126489,712334.0
2465032,2022-11-21,Michigan,Detroit,Henry Ford High School,0,2,0,0,1,WAYNE,26163,10037261,1751169.0
2465368,2022-11-21,Nebraska,Lincoln,Lincoln North Star High School,0,0,0,0,1,LANCASTER,31109,1978379,326716.0
2465184,2022-11-21,Illinois,Chicago,Brighton Park Elementary School,0,0,0,0,0,COOK,17031,12549689,5087072.0
2462873,2022-11-19,New Mexico,Albuquerque,University of New Mexico - Coronado Hall,0,1,1,0,0,BERNALILLO,35001,2114371,671586.0
2462100,2022-11-17,Ohio,Cleveland,Mary Queen of Peace School,0,0,0,0,0,CUYAHOGA,39035,11785935,1233088.0
2462051,2022-11-17,Ohio,Cincinnati,Taft High School,0,0,0,0,1,HAMILTON,39061,11785935,827058.0
2461930,2022-11-17,Texas,Hughes Springs,Hughes Springs High School,0,0,0,0,1,CASS,48067,30503301,28659.0
2463080,2022-11-17,Texas,Dallas,Thomas Tolbert Elementary School,0,0,0,0,0,DALLAS,48113,30503301,2606358.0
2461545,2022-11-17,Indiana,Clinton,South Vermillion High School,0,1,0,0,0,VERMILLION,18165,6862199,15417.0
2461865,2022-11-17,Texas,El Paso,Eastwood High School,0,0,0,0,1,EL PASO,48141,30503301,869880.0
2461828,2022-11-17,Indiana,Anderson,Anderson High School,0,0,0,0,1,MADISON,18095,6862199,132504.0
2462416,2022-11-17,Texas,Gonzales,Gonzales High School,0,0,0,0,0,GONZALES,48177,30503301,19930.0
2462307,2022-11-17,Texas,Arlington,James Martin High School,0,0,0,0,1,TARRANT,48439,30503301,2182947.0
2462837,2022-11-17,Alaska,Anchorage,Mountain View Elementary,0,0,0,0,1,ANCHORAGE,02020,733406,286075.0
2462220,2022-11-17,Georgia,Cataula,Creekside School,0,0,0,0,0,HARRIS,13145,11029227,36654.0
2462203,2022-11-17,California,Moreno Valley,Butterfield Language Academy,0,0,0,0,0,RIVERSIDE,06065,38965193,2492442.0
2461102,2022-11-16,Georgia,Macon,Westside High School,0,0,0,0,1,BIBB,13021,11029227,156512.0
